0.240652824	0.182596307	0	0	0	0	0
0.237091997	0.184736089	0	0	0	0	0
0.231454013	0.186162621	0	0	0	0	0
0.221958466	0.186162621	0	0	0	0	0
0.210385762	0.185449372	0	0	0	0	0
0.199109802	0.184022839	0	0	0	0	0
0.190504454	0.181169775	0	0	0	0	0
0.186943627	0.179743243	0	0	0	0.488510493	0.40286583
0.210682498	0.19186875	0.035013352	1	0.40286583	0.490914805	0.428017947
0.242729981	0.204707573	0.082554875	1	0.428017947	0.314805018	0.25661787
0.271216629	0.209700419	0.128091089	1	0.25661787	0.2151847	0.177324155
0.297032649	0.209700419	0.162657722	1	0.177324155	0.101541914	0.116435908
0.321364999	0.208273887	0.179196481	0.3	0.116435908	0.16461346	0.234571889
0.345697334	0.209700419	0.174252723	1	0.234571889	0.033656437	0.084641047
0.370919883	0.218259646	0.148858859	1	0.084641047	0.010068549	0.028128463
0.388724049	0.232524968	0.108276332	1	0.028128463	0.006592864	0.020680666
0.385756679	0.239657629	0.060685178	1	0.020680666	0.008491682	0.020047666
0.378338281	0.248216856	0.01517874	0.5	0.020047666	0.040471828	0.082958412
0.368249256	0.257489298	0	0.1	0.082958412	0.16266189	0.232554291
0.358160245	0.266048525	0	0.1	0.232554291	0.259569343	0.284880862
0.350148376	0.273181186	0	0.1	0.284880862	0.30890467	0.304504198
0.345697334	0.277460783	0	0	0.304504198	0	0
0.344213663	0.280313847	0	0	0	0	0
0.344213663	0.282453663	0	0	0	0	0
0.345103863	0.283166912	0	0	0	0	0
0.345697334	0.284593444	0	0	0	0	0
0.344213663	0.285306727	0	0	0	0	0
0.340356093	0.286733259	0	0	0	0	0
0.335014838	0.287446508	0	0	0	0	0
0.329376868	0.285306727	0	0	0	0	0
0.325222555	0.280313847	0	0	0	0	0
0.323442141	0.271041371	0	0	0	0.40286583	0.285115135
0.350148376	0.2767475	0.111701225	1	0.285115135	0.428017947	0.289726635
0.390801191	0.282453663	0.115046705	1	0.289726635	0.25661787	0.115091134
0.430563807	0.276034251	0.407324303	1	0.115091134	0.177324155	0.025553656
0.467952538	0.25891583	0.517099665	1	0.025553656	0.116435908	0.008065742
0.501483699	0.236091315	0.249421734	0.3	0.008065742	0.234571889	0.030861136
0.529080119	0.215406582	0.553919739	1	0.030861136	0.084641047	0.003384647
0.548961427	0.206134105	0.207250852	1	0.003384647	0.028128463	0
0.55786351	0.213980049	0.150824447	1	0	0.020680666	0
0.548961427	0.228958654	0.084649514	1	0	0.020047666	0
0.526706234	0.244650509	0.048732788	0.5	0	0.082958412	0.007091877
0.497626129	0.255349517	0	0.1	0.007091877	0.232554291	0.03556909
0.468249253	0.25891583	0	0.1	0.03556909	0.284880862	0.094446267
0.44510386	0.256062766	0	0.1	0.094446267	0.304504198	0.145265574
0.432937692	0.246790324	0	0	0.145265574	0	0
0.429673608	0.233238251	0	0	0	0	0
0.43264095	0.216833114	0	0	0	0	0
0.437982205	0.199714694	0	0	0	0	0
0.442136518	0.181883024	0	0	0	0	0
0.442136518	0.167617702	0	0	0	0	0
0.435311577	0.158345226	0	0	0	0	0
0.424332352	0.154778896	0	0	0	0	0
0.411869442	0.155492162	0	0	0	0	0
0.401483674	0.159771758	0	0	0	0	0
0.396735904	0.167617702	0	0	0	0.285115135	0.104819591
0.400593474	0.17902996	0.028759194	1	0.104819591	0.289726635	0.174844261
0.414836812	0.194721848	0.067445625	1	0.174844261	0.115091134	0.046595336
0.43471812	0.212553517	0.10448413	1	0.046595336	0.025553656	0.02025061
0.454005943	0.228958654	0.132598061	1	0.02025061	0.008065742	0.01187968
0.466468853	0.241797444	0.14604945	0.3	0.01187968	0.030861136	0.046385352
0.465875368	0.246790324	0.142028933	1	0.046385352	0.003384647	0.012693166
0.44807123	0.241084161	0.121390206	1	0.012693166	0	0.006580562
0.41928784	0.231811719	0.088392085	1	0.006580562	0	0.008376141
0.390504449	0.224679024	0.049675876	1	0.008376141	0	0.011313146
0.373887254	0.228245371	0.012627441	0.5	0.011313146	0.007091877	0.040171895
0.376557881	0.246077041	0	0.1	0.040171895	0.03556909	0.169967707
0.386943621	0.269614839	0	0.1	0.169967707	0.094446267	0.211733115
0.388724049	0.283166912	0	0.1	0.211733115	0.145265574	0.226580509
0.373293768	0.2767475	0	0	0.226580509	0	0
0.362017815	0.26890159	0	0	0	0	0
0.365875371	0.272467903	0	0	0	0	0
0.375074196	0.277460783	0	0	0	0	0
0.386943621	0.283166912	0	0	0	0	0
0.397626132	0.286019976	0	0	0	0	0
0.40504453	0.285306727	0	0	0	0	0
0.409495557	0.281740379	0	0	0	0	0
0.411869442	0.275320968	0	0	0	0	0
0.413056384	0.267475058	0	0	0	0	0
0.413946584	0.260342363	0	0	0	0.104819591	0.122809161
0.415430269	0.253922985	0.012468605	1	0.122809161	0.174844261	0.191619182
0.41839764	0.249643388	0.02916621	1	0.191619182	0.046595336	0.06683671
0.42314541	0.247503573	0.045139131	1	0.06683671	0.02025061	0.036974051
0.429673608	0.248930105	0.057260281	1	0.036974051	0.01187968	0.019718503
0.437982205	0.254636234	0.063057786	0.3	0.019718503	0.046385352	0.117758146
0.44807123	0.264621993	0.061330446	1	0.117758146	0.012693166	0.021066257
0.459940655	0.281027096	0.05242572	1	0.021066257	0.006580562	0.009183489
0.468842738	0.298858766	0.038199993	1	0.009183489	0.008376141	0.006291372
0.466765596	0.310271057	0.021502387	1	0.006291372	0.011313146	0.005228119
0.461127598	0.318117001	0.005509615	0.5	0.005228119	0.040171895	0.022710415
0.452522258	0.321683315	0	0.1	0.022710415	0.169967707	0.123858376
0.440949576	0.31883025	0	0.1	0.123858376	0.211733115	0.184225089
0.427299723	0.308844525	0	0.1	0.184225089	0.226580509	0.211927695
0.413353127	0.292439388	0	0	0.211927695	0	0
0.406528187	0.278174032	0	0	0	0	0
0.410385757	0.271041371	0	0	0	0	0
0.419881325	0.265335242	0	0	0	0	0
0.430563807	0.263195427	0	0	0	0	0
0.439169148	0.261055646	0	0	0	0	0
0.442433232	0.25891583	0	0	0	0	0
0.44124629	0.255349517	0	0	0	0	0
0.437685462	0.25106992	0	0	0	0	0
0.433531178	0.244650509	0	0	0	0	0
0.430267065	0.236804564	0	0	0	0.122809161	0.11652605
0.430267065	0.226105556	0.040771146	0.3	0.11652605	0.191619182	0.355399124
0.43471812	0.212553517	0.095053258	0.3	0.355399124	0.06683671	0.273786642
0.443620175	0.197574912	0.146972691	0.3	0.273786642	0.036974051	0.228779739
0.456973313	0.183309556	0.186383804	0.3	0.228779739	0.019718503	0.190459254
0.474183994	0.171184033	0.205235625	0.1	0.190459254	0.117758146	0.204045376
0.494955501	0.164051355	0.199606885	0.3	0.204045376	0.021066257	0.141831978
0.519287837	0.164764621	0.17068885	0.3	0.141831978	0.009183489	0.10099722
0.537092002	0.171184033	0.124437867	0.3	0.10099722	0.006291372	0.083402503
0.52818992	0.169044234	0.070145834	0.3	0.083402503	0.005228119	0.094647053
0.506824926	0.164051355	0.01815691	0.2	0.094647053	0.022710415	0.144915676
0.481899106	0.158345226	0	0.1	0.144915676	0.123858376	0.20490011
0.461424341	0.155492162	0	0.1	0.20490011	0.184225089	0.235720163
0.454005943	0.156918694	0	0.1	0.235720163	0.211927695	0.246894831
0.459940655	0.16119829	0	0	0.246894831	0	0
0.455192885	0.156918694	0	0	0	0	0
0.43946589	0.145506419	0	0	0	0	0
0.41928784	0.133380896	0	0	0	0	0
0.402077159	0.12767475	0	0	0	0	0
0.394658762	0.13266763	0	0	0	0	0
0.391691391	0.147646218	0	0	0	0	0
0.383382794	0.164764621	0	0	0	0	0
0.371810083	0.183309556	0	0	0	0	0
0.359050458	0.200427977	0	0	0	0	0
0.346290805	0.216833114	0	0	0	0.11652605	0.260443152
0.33531158	0.231098436	0.004129729	0.3	0.260443152	0.355399124	0.500314973
0.327893183	0.243937225	0.009599635	0.3	0.500314973	0.273786642	0.431957747
0.323145413	0.255349517	0.014821359	0.3	0.431957747	0.228779739	0.407815417
0.321068256	0.265335242	0.018792253	0.3	0.407815417	0.190459254	0.393360233
