0.449640281	0.449640281	0.503237467	0.589928115	0.308073984	0.26747856	0.277852962	0.324763198	0.003226651	0.048542458	0.432363222	0.160864778	0.1	0.1	0.5	1	0.184113446	0.304160737	0.405946058	0.287039711	0.168371784	0.19946029
0.474820166	0.449640281	0.449640281	0.503237467	0.368967056	0.308073984	0.26747856	0.277852962	0	0.003226651	0.048542458	0.432363222	0.1	0.1	0.1	0.5	0.168371784	0.184113446	0.304160737	0.248527166	0.19946029	0
0.492086338	0.474820166	0.449640281	0.449640281	0.408660339	0.368967056	0.308073984	0.26747856	0	0	0.003226651	0.048542458	0	0.1	0.1	0.1	0.19946029	0.168371784	0.184113446	0	0	0
0.495683474	0.492086338	0.474820166	0.449640281	0.419485768	0.408660339	0.368967056	0.308073984	0	0	0	0.003226651	0	0	0.1	0.1	0	0.19946029	0.168371784	0	0	0
0.488848922	0.495683474	0.492086338	0.474820166	0.407758198	0.419485768	0.408660339	0.368967056	0	0	0	0	0	0	0	0.1	0	0	0.19946029	0	0	0
0.472302192	0.488848922	0.495683474	0.492086338	0.380694625	0.407758198	0.419485768	0.408660339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.449280629	0.472302192	0.488848922	0.495683474	0.347316197	0.380694625	0.407758198	0.419485768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.420863328	0.449280629	0.472302192	0.488848922	0.313937769	0.347316197	0.380694625	0.407758198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.390647494	0.420863328	0.449280629	0.472302192	0.287325223	0.313937769	0.347316197	0.380694625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.36618705	0.390647494	0.420863328	0.449280629	0.272891275	0.287325223	0.313937769	0.347316197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.35611515	0.36618705	0.390647494	0.420863328	0.277401892	0.272891275	0.287325223	0.313937769	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.358273405	0.35611515	0.36618705	0.390647494	0.296346414	0.277401892	0.272891275	0.287325223	3.96394E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
0.363669075	0.358273405	0.35611515	0.36618705	0.318448343	0.296346414	0.277401892	0.272891275	0.000182341	3.96394E-05	0	0	0	0	0	0	0	0	0	0.013610895	0	0.30751536
0.370503627	0.363669075	0.358273405	0.35611515	0.340550272	0.318448343	0.296346414	0.277401892	0.000348827	0.000182341	3.96394E-05	0	1	0	0	0	0	0	0	0.400985945	0.30751536	0.295470054
0.377338179	0.370503627	0.363669075	0.358273405	0.358592697	0.340550272	0.318448343	0.296346414	0.000515313	0.000348827	0.000182341	3.96394E-05	1	1	0	0	0.30751536	0	0	0.398329126	0.295470054	0.308503163
0.384532383	0.377338179	0.370503627	0.363669075	0.372575532	0.358592697	0.340550272	0.318448343	0.00067387	0.000515313	0.000348827	0.000182341	1	1	1	0	0.295470054	0.30751536	0	0.47576436	0.308503163	0.319516551
0.392086376	0.384532383	0.377338179	0.370503627	0.384303102	0.372575532	0.358592697	0.340550272	0.000792789	0.00067387	0.000515313	0.000348827	1	1	1	1	0.308503163	0.295470054	0.30751536	0.505103481	0.319516551	0.226247345
0.401079182	0.392086376	0.384532383	0.377338179	0.394677504	0.384303102	0.372575532	0.358592697	0.000848284	0.000792789	0.00067387	0.000515313	0.3	1	1	1	0.319516551	0.308503163	0.295470054	0.420064387	0.226247345	0.31467286
0.411870522	0.401079182	0.392086376	0.384532383	0.404600792	0.394677504	0.384303102	0.372575532	0.000840356	0.000848284	0.000792789	0.00067387	1	0.3	1	1	0.226247345	0.319516551	0.308503163	0.510293137	0.31467286	0.345344012
0.424460465	0.411870522	0.401079182	0.392086376	0.414975151	0.404600792	0.394677504	0.384303102	0.000769005	0.000840356	0.000848284	0.000792789	1	1	0.3	1	0.31467286	0.226247345	0.319516551	0.518670717	0.345344012	0.360239977
0.439208662	0.424460465	0.411870522	0.401079182	0.427153791	0.414975151	0.404600792	0.394677504	0.000642159	0.000769005	0.000840356	0.000848284	1	1	1	0.3	0.345344012	0.31467286	0.226247345	0.472196827	0.360239977	0.373488759
0.454676299	0.439208662	0.424460465	0.411870522	0.437979221	0.427153791	0.414975151	0.404600792	0.000483601	0.000642159	0.000769005	0.000840356	1	1	1	1	0.360239977	0.345344012	0.31467286	0.405946058	0.373488759	0.309803153
0.468345335	0.454676299	0.439208662	0.424460465	0.445647244	0.437979221	0.427153791	0.414975151	0.000309188	0.000483601	0.000642159	0.000769005	0.5	1	1	1	0.373488759	0.360239977	0.345344012	0.304160737	0.309803153	0.236781744
0.478417303	0.468345335	0.454676299	0.439208662	0.446098314	0.445647244	0.437979221	0.427153791	0.000142702	0.000309188	0.000483601	0.000642159	0.1	0.5	1	1	0.309803153	0.373488759	0.360239977	0.184113446	0.236781744	0.21087205
0.482014439	0.478417303	0.468345335	0.454676299	0.437077166	0.446098314	0.445647244	0.437979221	7.92789E-06	0.000142702	0.000309188	0.000483601	0.1	0.1	0.5	1	0.236781744	0.309803153	0.373488759	0.168371784	0.21087205	0.176572145
0.467625894	0.482014439	0.478417303	0.468345335	0.403247667	0.437077166	0.446098314	0.445647244	0	7.92789E-06	0.000142702	0.000309188	0.1	0.1	0.1	0.5	0.21087205	0.236781744	0.309803153	0.19946029	0.176572145	0
0.474820166	0.467625894	0.482014439	0.478417303	0.396481699	0.403247667	0.437077166	0.446098314	0	0	7.92789E-06	0.000142702	0	0.1	0.1	0.1	0.176572145	0.21087205	0.236781744	0	0	0
0.471942471	0.474820166	0.467625894	0.482014439	0.377537219	0.396481699	0.403247667	0.437077166	0	0	0	7.92789E-06	0	0	0.1	0.1	0	0.176572145	0.21087205	0	0	0
0.452877697	0.471942471	0.474820166	0.467625894	0.342354553	0.377537219	0.396481699	0.403247667	0	0	0	0	0	0	0	0.1	0	0	0.176572145	0	0	0
0.42733816	0.452877697	0.471942471	0.474820166	0.307622914	0.342354553	0.377537219	0.396481699	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.40503597	0.42733816	0.452877697	0.471942471	0.280108271	0.307622914	0.342354553	0.377537219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.395683443	0.40503597	0.42733816	0.452877697	0.273342345	0.280108271	0.307622914	0.342354553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.395683443	0.395683443	0.40503597	0.42733816	0.284167774	0.273342345	0.280108271	0.307622914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.394964071	0.395683443	0.395683443	0.40503597	0.299503821	0.284167774	0.273342345	0.280108271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.391726655	0.394964071	0.395683443	0.395683443	0.315290937	0.299503821	0.284167774	0.273342345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.384532383	0.391726655	0.394964071	0.395683443	0.327018507	0.315290937	0.299503821	0.284167774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.37194244	0.384532383	0.391726655	0.394964071	0.330626983	0.327018507	0.315290937	0.299503821	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249773251
0.352518014	0.37194244	0.384532383	0.391726655	0.32205682	0.330626983	0.327018507	0.315290937	0	0	0	0	1	0	0	0	0	0	0	0.30751536	0.249773251	0.215579566
0.325539595	0.352518014	0.37194244	0.384532383	0.299954891	0.32205682	0.330626983	0.327018507	0	0	0	0	1	1	0	0	0.249773251	0	0	0.295470054	0.215579566	0.190490729
0.29460432	0.325539595	0.352518014	0.37194244	0.269282798	0.299954891	0.32205682	0.330626983	0	0	0	0	1	1	1	0	0.215579566	0.249773251	0	0.308503163	0.190490729	0.164656374
0.262949672	0.29460432	0.325539595	0.352518014	0.236355441	0.269282798	0.299954891	0.32205682	0	0	0	0	1	1	1	1	0.190490729	0.215579566	0.249773251	0.319516551	0.164656374	0.038609121
0.235611532	0.262949672	0.29460432	0.325539595	0.206585489	0.236355441	0.269282798	0.299954891	0	0	0	0	0.3	1	1	1	0.164656374	0.190490729	0.215579566	0.226247345	0.038609121	0.097207266
0.216187038	0.235611532	0.262949672	0.29460432	0.18448356	0.206585489	0.236355441	0.269282798	0	0	0	0	1	0.3	1	1	0.038609121	0.164656374	0.190490729	0.31467286	0.097207266	0.11094525
0.208633113	0.216187038	0.235611532	0.262949672	0.173658088	0.18448356	0.206585489	0.236355441	0	0	0	0	1	1	0.3	1	0.097207266	0.038609121	0.164656374	0.345344012	0.11094525	0.100580213
0.19532373	0.208633113	0.216187038	0.235611532	0.157871014	0.173658088	0.18448356	0.206585489	0	0	0	0	1	1	1	0.3	0.11094525	0.097207266	0.038609121	0.360239977	0.100580213	0.077570884
0.163309361	0.19532373	0.208633113	0.216187038	0.127198922	0.157871014	0.173658088	0.18448356	0	0	0	0	1	1	1	1	0.100580213	0.11094525	0.097207266	0.373488759	0.077570884	0.016259607
0.124820161	0.163309361	0.19532373	0.208633113	0.093820494	0.127198922	0.157871014	0.173658088	0	0	0	0	0.5	1	1	1	0.077570884	0.100580213	0.11094525	0.309803153	0.016259607	0.002376917
0.092805758	0.124820161	0.163309361	0.19532373	0.068110046	0.093820494	0.127198922	0.157871014	0	0	0	0	0.1	0.5	1	1	0.016259607	0.077570884	0.100580213	0.236781744	0.002376917	0.000518164
0.079136689	0.092805758	0.124820161	0.163309361	0.057735687	0.068110046	0.093820494	0.127198922	0	0	0	0	0.1	0.1	0.5	1	0.002376917	0.016259607	0.077570884	0.21087205	0.000518164	0.000138345
0.086330927	0.079136689	0.092805758	0.124820161	0.063148401	0.057735687	0.068110046	0.093820494	0	0	0	0	0.1	0.1	0.1	0.5	0.000518164	0.002376917	0.016259607	0.176572145	0.000138345	0
0.086330927	0.086330927	0.079136689	0.092805758	0.06495264	0.063148401	0.057735687	0.068110046	0	0	0	0	0	0.1	0.1	0.1	0.000138345	0.000518164	0.002376917	0	0	0
0.078776968	0.086330927	0.086330927	0.079136689	0.061344163	0.06495264	0.063148401	0.057735687	0	0	0	0	0	0	0.1	0.1	0	0.000138345	0.000518164	0	0	0
0.067625908	0.078776968	0.086330927	0.086330927	0.055931449	0.061344163	0.06495264	0.063148401	0	0	0	0	0	0	0	0.1	0	0	0.000138345	0	0	0
0.056115092	0.067625908	0.078776968	0.086330927	0.049165566	0.055931449	0.061344163	0.06495264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0467626	0.056115092	0.067625908	0.078776968	0.044654949	0.049165566	0.055931449	0.061344163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.043165463	0.0467626	0.056115092	0.067625908	0.043752809	0.044654949	0.049165566	0.055931449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.033812937	0.043165463	0.0467626	0.056115092	0.037437996	0.043752809	0.044654949	0.049165566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.014748197	0.033812937	0.043165463	0.0467626	0.023906188	0.037437996	0.043752809	0.044654949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.014748197	0.033812937	0.043165463	0.013080738	0.023906188	0.037437996	0.043752809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00035972	0	0.014748197	0.033812937	0.01172757	0.013080738	0.023906188	0.037437996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.011510781	0.00035972	0	0.014748197	0.016689236	0.01172757	0.013080738	0.023906188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006429407
0.025179851	0.011510781	0.00035972	0	0.023455118	0.016689236	0.01172757	0.013080738	0	0	0	0	1	0	0	0	0	0	0	0.249773251	0.006429407	0.00955714
0.035611505	0.025179851	0.011510781	0.00035972	0.027063594	0.023455118	0.016689236	0.01172757	0	0	0	0	1	1	0	0	0.006429407	0	0	0.215579566	0.00955714	0.010178079
0.041726616	0.035611505	0.025179851	0.011510781	0.028416805	0.027063594	0.023455118	0.016689236	0	0	0	0	1	1	1	0	0.00955714	0.006429407	0	0.190490729	0.010178079	0.010605633
0.045323752	0.041726616	0.035611505	0.025179851	0.027514665	0.028416805	0.027063594	0.023455118	0	0	0	0	1	1	1	1	0.010178079	0.00955714	0.006429407	0.164656374	0.010605633	0.003753019
0.047482006	0.045323752	0.041726616	0.035611505	0.026161497	0.027514665	0.028416805	0.027063594	0	0	0	0	0.3	1	1	1	0.010605633	0.010178079	0.00955714	0.038609121	0.003753019	0.008695716
0.048561133	0.047482006	0.045323752	0.041726616	0.024357237	0.026161497	0.027514665	0.028416805	0	0	0	0	1	0.3	1	1	0.003753019	0.010605633	0.010178079	0.097207266	0.008695716	0.01080968
0.050359702	0.048561133	0.047482006	0.045323752	0.023906188	0.024357237	0.026161497	0.027514665	0	0	0	0	1	1	0.3	1	0.008695716	0.003753019	0.010605633	0.11094525	0.01080968	0.01126754
0.053597117	0.050359702	0.048561133	0.047482006	0.025259356	0.023906188	0.024357237	0.026161497	0	0	0	0	1	1	1	0.3	0.01080968	0.008695716	0.003753019	0.100580213	0.01126754	0.011732831
0.057194254	0.053597117	0.050359702	0.048561133	0.027965735	0.025259356	0.023906188	0.024357237	0	0	0	0	1	1	1	1	0.01126754	0.01080968	0.008695716	0.077570884	0.011732831	0.006795297
0.060791356	0.057194254	0.053597117	0.050359702	0.030672071	0.027965735	0.025259356	0.023906188	0	0	0	0	0.5	1	1	1	0.011732831	0.01126754	0.01080968	0.016259607	0.006795297	0.001472063
0.063309365	0.060791356	0.057194254	0.053597117	0.032476309	0.030672071	0.027965735	0.025259356	0	0	0	0	0.1	0.5	1	1	0.006795297	0.011732831	0.01126754	0.002376917	0.001472063	1.36913E-05
0.063669051	0.063309365	0.060791356	0.057194254	0.03337845	0.032476309	0.030672071	0.027965735	0	0	0	0	0.1	0.1	0.5	1	0.001472063	0.006795297	0.011732831	0.000518164	1.36913E-05	4.47476E-11
0.061151076	0.063669051	0.063309365	0.060791356	0.031123141	0.03337845	0.032476309	0.030672071	0	0	0	0	0.1	0.1	0.1	0.5	1.36913E-05	0.001472063	0.006795297	0.000138345	4.47476E-11	0
0.055395686	0.061151076	0.063669051	0.063309365	0.027063594	0.031123141	0.03337845	0.032476309	0	0	0	0	0	0.1	0.1	0.1	4.47476E-11	1.36913E-05	0.001472063	0	0	0
0.049640295	0.055395686	0.061151076	0.063669051	0.02165088	0.027063594	0.031123141	0.03337845	0	0	0	0	0	0	0.1	0.1	0	4.47476E-11	1.36913E-05	0	0	0
0.0467626	0.049640295	0.055395686	0.061151076	0.018944523	0.02165088	0.027063594	0.031123141	0	0	0	0	0	0	0	0.1	0	0	4.47476E-11	0	0	0
0.051079143	0.0467626	0.049640295	0.055395686	0.019846642	0.018944523	0.02165088	0.027063594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.060791356	0.051079143	0.0467626	0.049640295	0.025710427	0.019846642	0.018944523	0.02165088	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.07194245	0.060791356	0.051079143	0.0467626	0.03337845	0.025710427	0.019846642	0.018944523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.080575536	0.07194245	0.060791356	0.051079143	0.040595402	0.03337845	0.025710427	0.019846642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.086330927	0.080575536	0.07194245	0.060791356	0.046008117	0.040595402	0.03337845	0.025710427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.09100719	0.086330927	0.080575536	0.07194245	0.050067664	0.046008117	0.040595402	0.03337845	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.095683454	0.09100719	0.086330927	0.080575536	0.052322972	0.050067664	0.046008117	0.040595402	0.034034423	0	0	0	0	0	0	0	0	0	0	0	0	4.47476E-11
0.100719438	0.095683454	0.09100719	0.086330927	0.052322972	0.052322972	0.050067664	0.046008117	0.149107718	0.034034423	0	0	0	0	0	0	0	0	0	0	4.47476E-11	0.007195513
0.107913676	0.100719438	0.095683454	0.09100719	0.049616593	0.052322972	0.052322972	0.050067664	0.100922016	0.149107718	0.034034423	0	1	0	0	0	4.47476E-11	0	0	0.006429407	0.007195513	0.010280095
0.117985609	0.107913676	0.100719438	0.095683454	0.044654949	0.049616593	0.052322972	0.052322972	0.150320684	0.100922016	0.149107718	0.034034423	1	1	0	0	0.007195513	4.47476E-11	0	0.00955714	0.010280095	0.011091984
0.131294958	0.117985609	0.107913676	0.100719438	0.039242235	0.044654949	0.049616593	0.052322972	0.19490713	0.150320684	0.100922016	0.149107718	1	1	1	0	0.010280095	0.007195513	4.47476E-11	0.010178079	0.011091984	0.016997575
0.149280571	0.131294958	0.117985609	0.107913676	0.035182688	0.039242235	0.044654949	0.049616593	0.22824389	0.19490713	0.150320684	0.100922016	1	1	1	1	0.011091984	0.010280095	0.007195513	0.010605633	0.016997575	0.005500875
0.172661888	0.149280571	0.131294958	0.117985609	0.035633758	0.035182688	0.039242235	0.044654949	0.245193718	0.22824389	0.19490713	0.150320684	0.3	1	1	1	0.016997575	0.011091984	0.010280095	0.003753019	0.005500875	0.046313522
0.201438841	0.172661888	0.149280571	0.131294958	0.042399641	0.035633758	0.035182688	0.039242235	0.681869737	0.245193718	0.22824389	0.19490713	1	0.3	1	1	0.005500875	0.016997575	0.011091984	0.008695716	0.046313522	0.099735845
0.237410066	0.201438841	0.172661888	0.149280571	0.059539925	0.042399641	0.035633758	0.035182688	0.623306384	0.681869737	0.245193718	0.22824389	1	1	0.3	1	0.046313522	0.005500875	0.016997575	0.01080968	0.099735845	0.105643252
0.275899266	0.237410066	0.201438841	0.172661888	0.087956709	0.059539925	0.042399641	0.035633758	0.185861407	0.623306384	0.681869737	0.245193718	1	1	1	0.3	0.099735845	0.046313522	0.005500875	0.01126754	0.105643252	0.107959333
0.29496404	0.275899266	0.237410066	0.201438841	0.110509708	0.087956709	0.059539925	0.042399641	0.139641818	0.185861407	0.623306384	0.681869737	1	1	1	1	0.105643252	0.099735845	0.046313522	0.011732831	0.107959333	0.054736142
0.285251793	0.29496404	0.275899266	0.237410066	0.115922423	0.110509708	0.087956709	0.059539925	0.090076665	0.139641818	0.185861407	0.623306384	0.5	1	1	1	0.107959333	0.105643252	0.099735845	0.006795297	0.054736142	0.013251965
0.26151079	0.285251793	0.29496404	0.275899266	0.113667114	0.115922423	0.110509708	0.087956709	0.121796147	0.090076665	0.139641818	0.185861407	0.1	0.5	1	1	0.054736142	0.107959333	0.105643252	0.001472063	0.013251965	0.002589623
0.230935234	0.26151079	0.285251793	0.29496404	0.106450161	0.113667114	0.115922423	0.110509708	0.012248587	0.121796147	0.090076665	0.139641818	0.1	0.1	0.5	1	0.013251965	0.054736142	0.107959333	1.36913E-05	0.002589623	0.001604532
0.201438841	0.230935234	0.26151079	0.285251793	0.099233208	0.106450161	0.113667114	0.115922423	0	0.012248587	0.121796147	0.090076665	0.1	0.1	0.1	0.5	0.002589623	0.013251965	0.054736142	4.47476E-11	0.001604532	0
0.178776999	0.201438841	0.230935234	0.26151079	0.095173662	0.099233208	0.106450161	0.113667114	0	0	0.012248587	0.121796147	0	0.1	0.1	0.1	0.001604532	0.002589623	0.013251965	0	0	0
0.16258992	0.178776999	0.201438841	0.230935234	0.093820494	0.095173662	0.099233208	0.106450161	0	0	0	0.012248587	0	0	0.1	0.1	0	0.001604532	0.002589623	0	0	0
0.150359698	0.16258992	0.178776999	0.201438841	0.093369424	0.093820494	0.095173662	0.099233208	0	0	0	0	0	0	0	0.1	0	0	0.001604532	0	0	0
0.139928044	0.150359698	0.16258992	0.178776999	0.092918353	0.093369424	0.093820494	0.095173662	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.128776984	0.139928044	0.150359698	0.16258992	0.089760947	0.092918353	0.093369424	0.093820494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.115107914	0.128776984	0.139928044	0.150359698	0.082995065	0.089760947	0.092918353	0.093369424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.097841742	0.115107914	0.128776984	0.139928044	0.071718565	0.082995065	0.089760947	0.092918353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.082374104	0.097841742	0.115107914	0.128776984	0.059990995	0.071718565	0.082995065	0.089760947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.075539552	0.082374104	0.097841742	0.115107914	0.052322972	0.059990995	0.071718565	0.082995065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.100719438	0.075539552	0.082374104	0.097841742	0.064050542	0.052322972	0.059990995	0.071718565	0.038751517	0	0	0	0	0	0	0	0	0	0	0	0	2.46112E-10
0.158273377	0.100719438	0.075539552	0.082374104	0.095624732	0.064050542	0.052322972	0.059990995	0.05599467	0.038751517	0	0	0	0	0	0	0	0	0	4.47476E-11	2.46112E-10	0.002921913
0.219424453	0.158273377	0.100719438	0.075539552	0.125394684	0.095624732	0.064050542	0.052322972	0.105908652	0.05599467	0.038751517	0	0.3	0	0	0	2.46112E-10	0	0	0.007195513	0.002921913	0.003848181
0.262230231	0.219424453	0.158273377	0.100719438	0.133062707	0.125394684	0.095624732	0.064050542	0.15748749	0.105908652	0.05599467	0.038751517	0.3	0.3	0	0	0.002921913	2.46112E-10	0	0.010280095	0.003848181	0.004084262
0.288489209	0.262230231	0.219424453	0.158273377	0.12043304	0.133062707	0.125394684	0.095624732	0.204032113	0.15748749	0.105908652	0.05599467	0.3	0.3	0.3	0	0.003848181	0.002921913	2.46112E-10	0.011091984	0.004084262	0.004213847
0.304676287	0.288489209	0.262230231	0.219424453	0.098331068	0.12043304	0.133062707	0.125394684	0.238819689	0.204032113	0.15748749	0.105908652	0.3	0.3	0.3	0.3	0.004084262	0.003848181	0.002921913	0.016997575	0.004213847	0.007063501
0.318345323	0.304676287	0.288489209	0.262230231	0.078033377	0.098331068	0.12043304	0.133062707	0.759198339	0.238819689	0.204032113	0.15748749	0.1	0.3	0.3	0.3	0.004213847	0.004084262	0.003848181	0.005500875	0.007063501	0.017276274
0.336690656	0.318345323	0.304676287	0.288489209	0.069012186	0.078033377	0.098331068	0.12043304	0.254271159	0.759198339	0.238819689	0.204032113	0.3	0.1	0.3	0.3	0.007063501	0.004213847	0.004084262	0.046313522	0.017276274	0.047811581
0.366906491	0.336690656	0.318345323	0.304676287	0.082092924	0.069012186	0.078033377	0.098331068	0.688124804	0.254271159	0.759198339	0.238819689	0.3	0.3	0.1	0.3	0.017276274	0.007063501	0.004213847	0.099735845	0.047811581	0.049453043
0.395683443	0.366906491	0.336690656	0.318345323	0.113667114	0.082092924	0.069012186	0.078033377	0.194590008	0.688124804	0.254271159	0.759198339	0.3	0.3	0.3	0.1	0.047811581	0.017276274	0.007063501	0.105643252	0.049453043	0.039199357
0.387769799	0.395683443	0.366906491	0.336690656	0.133062707	0.113667114	0.082092924	0.069012186	0.146340881	0.194590008	0.688124804	0.254271159	0.3	0.3	0.3	0.3	0.049453043	0.047811581	0.017276274	0.107959333	0.039199357	0.021930799
0.366906491	0.387769799	0.395683443	0.366906491	0.151105089	0.133062707	0.113667114	0.082092924	0.094579706	0.146340881	0.194590008	0.688124804	0.2	0.3	0.3	0.3	0.039199357	0.049453043	0.047811581	0.054736142	0.021930799	0.016979293
0.33848919	0.366906491	0.387769799	0.395683443	0.164636897	0.151105089	0.133062707	0.113667114	0.135606526	0.094579706	0.146340881	0.194590008	0.1	0.2	0.3	0.3	0.021930799	0.039199357	0.049453043	0.013251965	0.016979293	0.003463462
0.306834542	0.33848919	0.366906491	0.387769799	0.17275599	0.164636897	0.151105089	0.133062707	0.004962858	0.135606526	0.094579706	0.146340881	0.1	0.1	0.2	0.3	0.016979293	0.021930799	0.039199357	0.002589623	0.003463462	0.001324135
0.276978428	0.306834542	0.33848919	0.366906491	0.175011299	0.17275599	0.164636897	0.151105089	0	0.004962858	0.135606526	0.094579706	0.1	0.1	0.1	0.2	0.003463462	0.016979293	0.021930799	0.001604532	0.001324135	0
0.252877704	0.276978428	0.306834542	0.33848919	0.173207061	0.175011299	0.17275599	0.164636897	0	0	0.004962858	0.135606526	0	0.1	0.1	0.1	0.001324135	0.003463462	0.016979293	0	0	0
0.234532371	0.252877704	0.276978428	0.306834542	0.168696444	0.173207061	0.175011299	0.17275599	0	0	0	0.004962858	0	0	0.1	0.1	0	0.001324135	0.003463462	0	0	0
0.220503615	0.234532371	0.252877704	0.276978428	0.162832659	0.168696444	0.173207061	0.175011299	0	0	0	0	0	0	0	0.1	0	0	0.001324135	0	0	0
0.210071927	0.220503615	0.234532371	0.252877704	0.158322042	0.162832659	0.168696444	0.173207061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
