1	0	0.878323569	0.016013726
0.8	0	0.729157278	0.185873606
0.6	0	0.581793601	0.306262511
0.4	0	0.434880577	0.39633972
0.2	0	0.288418206	0.449528167
0	0	0.144659757	0.547612239
1	0.142857143	0.878323569	0.124964255
0.8	0.142857143	0.729157278	0.22161853
0.6	0.142857143	0.581793601	0.346296826
0.4	0.142857143	0.434880577	0.438089791
0.2	0.142857143	0.288418206	0.492708035
0	0.142857143	0.144659757	0.602516443
1	0.285714286	0.878323569	0.175865027
0.8	0.285714286	0.729157278	0.272519302
0.6	0.285714286	0.581793601	0.390906491
0.4	0.285714286	0.434880577	0.480697741
0.2	0.285714286	0.288418206	0.541321132
0	0.285714286	0.144659757	0.655132971
1	0.428571429	0.878323569	0.247068916
0.8	0.428571429	0.729157278	0.323420074
0.6	0.428571429	0.581793601	0.438375751
0.4	0.428571429	0.434880577	0.525593366
0.2	0.428571429	0.288418206	0.592221904
0	0.428571429	0.144659757	0.711752931
1	0.571428571	0.878323569	0.318844724
0.8	0.571428571	0.729157278	0.377752359
0.6	0.571428571	0.581793601	0.486702888
0.4	0.571428571	0.434880577	0.576208178
0.2	0.571428571	0.288418206	0.642836717
0	0.571428571	0.144659757	0.770660566
1	0.714285714	0.878323569	0.395195882
0.8	0.714285714	0.729157278	0.434372319
0.6	0.714285714	0.581793601	0.54732628
0.4	0.714285714	0.434880577	0.625393194
0.2	0.714285714	0.288418206	0.697740921
0	0.714285714	0.144659757	0.83014012
1	0.857142857	0.878323569	0.476122391
0.8	0.857142857	0.729157278	0.537317701
0.6	0.857142857	0.581793601	0.645410352
0.4	0.857142857	0.434880577	0.726050901
0.2	0.857142857	0.288418206	0.805261653
0	0.857142857	0.144659757	0.932227624
1	1	0.878323569	0.536459823
0.8	1	0.729157278	0.543894767
0.6	1	0.581793601	0.6697169
0.4	1	0.434880577	0.780669145
0.2	1	0.288418206	0.864169288
0	1	0.144659757	1
1	0.285714286	0.112212708	0.816700029
0.8	0.285714286	0.088778729	0.959107807
0.6	0.285714286	0.068048671	0.801258221
0.4	0.285714286	0.045515998	0.782098942
0.2	0.285714286	0.022532672	0.774092079
0	0.285714286	0	0.797826709
1	0.285714286	0.337539432	0.724621104
0.8	0.285714286	0.299684543	0.714040606
0.6	0.285714286	0.263181613	0.65570489
0.4	0.285714286	0.225326724	0.67000286
0.2	0.285714286	0.187021181	0.659708321
0	0.285714286	0.150518251	0.684586789
1	0.285714286	0.562866156	0.638833286
0.8	0.285714286	0.482199189	0.513583071
0.6	0.285714286	0.398828301	0.558192737
0.4	0.285714286	0.314556106	0.609379468
0.2	0.285714286	0.231185219	0.631112382
0	0.285714286	0.149616945	0.681727195
1	0.285714286	0.78819288	0.379754075
0.8	0.285714286	0.662009914	0.442951101
0.6	0.285714286	0.530869761	0.524163569
0.4	0.285714286	0.402884182	0.595081498
0.2	0.285714286	0.274898603	0.638833286
0	0.285714286	0.147814331	0.72633686
1	0.285714286	1	0
0.8	0.285714286	0.824695809	0.18844724
0.6	0.285714286	0.652095539	0.336860166
0.4	0.285714286	0.478593961	0.450957964
0.2	0.285714286	0.307345651	0.525879325
0	0.285714286	0.137449301	0.657134687
1	0.285714286	0.878323569	0.201601373
0.8	0.285714286	0.731410545	0.293680297
0.6	0.285714286	0.583596215	0.418072634
0.4	0.285714286	0.436683191	0.495567629
0.2	0.285714286	0.289770167	0.550185874
0	0.285714286	0.146011717	0.652559337
1	0.285714286	0.878323569	0.201601373
0.8	0.285714286	0.754844525	0.277094653
0.6	0.285714286	0.63136548	0.383757506
0.4	0.285714286	0.507886435	0.464684015
0.2	0.285714286	0.384407391	0.503288533
0	0.285714286	0.26273096	0.591078067
1	0.285714286	0.878323569	0.201601373
0.8	0.285714286	0.731410545	0.294824135
0.6	0.285714286	0.583596215	0.420360309
0.4	0.285714286	0.436683191	0.499285102
0.2	0.285714286	0.289770167	0.555905061
0	0.285714286	0.146011717	0.66028024
1	0.285714286	0.878323569	0.201601373
0.8	0.285714286	0.754844525	0.27823849
0.6	0.285714286	0.63136548	0.386045182
0.4	0.285714286	0.507886435	0.468973406
0.2	0.285714286	0.384407391	0.509007721
0	0.285714286	0.26273096	0.598227052
1	0.285714286	0.112212708	0.816700029
0.8	0.285714286	0.112212708	0.937088933
0.6	0.285714286	0.112212708	0.782098942
0.4	0.285714286	0.112212708	0.761223906
0.2	0.285714286	0.112212708	0.74034887
0	0.285714286	0.112212708	0.744924221
1	0.285714286	0.337539432	0.724621104
0.8	0.285714286	0.322217215	0.697169002
0.6	0.285714286	0.306894998	0.635973692
0.4	0.285714286	0.291572781	0.644266514
0.2	0.285714286	0.276250563	0.621675722
0	0.285714286	0.262280306	0.623677438
1	0.285714286	0.562866156	0.638833286
0.8	0.285714286	0.502478594	0.498713183
0.6	0.285714286	0.442091032	0.52845296
0.4	0.285714286	0.38170347	0.579925651
0.2	0.285714286	0.321315908	0.589362311
0	0.285714286	0.262280306	0.623677438
1	0.285714286	0.78819288	0.379754075
0.8	0.285714286	0.682739973	0.428367172
0.6	0.285714286	0.577287066	0.499571061
0.4	0.285714286	0.47183416	0.562768087
0.2	0.285714286	0.366381253	0.59450958
